dictyBase ID	CRC64	Length	Database	Domain ID	Domain Name	Start	End	Score	Status	Date	InterPro ID	InterPro Name
DDB0347020	0836FACC3D2D9921	589	PFAM	PF03061	4HBT	234	311	  1.9E-06	T	18-MAY-13	IPR006683	Thioesterase superfamily
DDB0347020	0836FACC3D2D9921	589	PANTHER	PTHR12655	ACYL-COA THIOESTERASE	170	588	   .0E+00	T	18-MAY-13		
DDB0347026	BEEBD89D100435A8	235	PFAM	PF11912	DUF3430	0	226	  1.2E-35	T	18-MAY-13	IPR021837	Protein of unknown function DUF3430
DDB0347026	BEEBD89D100435A8	235	SignalP	SignalP-NN(euk)	signal-peptide	0	18		?	18-MAY-13		
DDB0347028	382F684A7F641337	908	PANTHER	PTHR11584	SERINE/THREONINE PROTEIN KINASE	1	906	  2.1E-16	T	18-MAY-13		
DDB0347029	545E80F52AF404CC	603	PROFILE	PS50293	TPR_REGION	462	496	  9.5E+00	T	18-MAY-13	IPR013026	Tetratricopeptide repeat-containing domain
DDB0347029	545E80F52AF404CC	603	SSF	SSF48452	TPR-like	398	525	  2.2E-12	T	18-MAY-13		
DDB0347029	545E80F52AF404CC	603	GENE3D	G3DSA:1.25.40.10	G3DSA:1.25.40.10	390	529	  1.3E-09	T	18-MAY-13	IPR011990	Tetratricopeptide-like helical
DDB0347029	545E80F52AF404CC	603	PANTHER	PTHR13324:SF3	SUBFAMILY NOT NAMED	108	601	   .0E+00	T	18-MAY-13		
DDB0347029	545E80F52AF404CC	603	PROFILE	PS50005	TPR	462	496	  9.5E+00	T	18-MAY-13	IPR019734	Tetratricopeptide repeat
DDB0347029	545E80F52AF404CC	603	PANTHER	PTHR13324	FAMILY NOT NAMED	108	601	   .0E+00	T	18-MAY-13		
DDB0347030	E71E2B2707C5C31F	5802	GENE3D	G3DSA:3.40.50.300	G3DSA:3.40.50.300	2531	2649	  9.5E-04	T	18-MAY-13		
DDB0347030	E71E2B2707C5C31F	5802	SSF	SSF81995	beta-sandwich domain of Sec23/24	2044	2155	  5.8E-03	T	18-MAY-13		
DDB0347030	E71E2B2707C5C31F	5802	SSF	SSF81995	beta-sandwich domain of Sec23/24	3128	5760	  1.2E-14	T	18-MAY-13		
DDB0347030	E71E2B2707C5C31F	5802	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	4	2266	  6.4E-07	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0347030	E71E2B2707C5C31F	5802	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	2486	2785	  5.0E-04	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0347032	1D1587B4E8216F00	340	SignalP	SignalP-NN(euk)	signal-peptide	0	22		?	18-MAY-13		
DDB0347032	1D1587B4E8216F00	340	TMHMM	tmhmm	transmembrane_regions	4	25		?	18-MAY-13		
DDB0347037	E40CED3736EAA83A	320	PRINTS	PR00320	GPROTEINBRPT	40	55	  3.7E-06	T	18-MAY-13	IPR020472	G-protein beta WD-40 repeat
DDB0347037	E40CED3736EAA83A	320	GENE3D	G3DSA:2.130.10.10	G3DSA:2.130.10.10	24	308	  9.0E-58	T	18-MAY-13	IPR015943	WD40/YVTN repeat-like-containing domain
DDB0347037	E40CED3736EAA83A	320	PANTHER	PTHR19861:SF0	SUBFAMILY NOT NAMED	3	317	   .0E+00	T	18-MAY-13		
DDB0347037	E40CED3736EAA83A	320	PFAM	PF00400	WD40	104	141	  1.9E-07	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	PFAM	PF00400	WD40	276	307	  3.4E-02	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	SSF	SSF50978	WD40 repeat-like	25	307	  3.6E-56	T	18-MAY-13	IPR017986	WD40-repeat-containing domain
DDB0347037	E40CED3736EAA83A	320	PROFILE	PS50294	WD_REPEATS_REGION	21	319	  2.8E+01	T	18-MAY-13	IPR017986	WD40-repeat-containing domain
DDB0347037	E40CED3736EAA83A	320	PROFILE	PS50082	WD_REPEATS_2	240	282	  1.4E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	PROFILE	PS50082	WD_REPEATS_2	108	144	  1.6E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	PROFILE	PS50082	WD_REPEATS_2	21	63	  1.1E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	SMART	SM00320	WD40 repeats	275	313	  3.4E+00	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	SMART	SM00320	WD40 repeats	233	273	  2.1E-04	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	SMART	SM00320	WD40 repeats	143	181	  1.2E+02	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	SMART	SM00320	WD40 repeats	101	141	  4.8E-07	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	SMART	SM00320	WD40 repeats	56	92	  3.2E+02	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	SMART	SM00320	WD40 repeats	12	54	  4.6E-03	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	PFAM	PF00400	WD40	239	273	  1.4E-06	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	PFAM	PF00400	WD40	24	54	  1.3E-04	T	18-MAY-13	IPR001680	WD40 repeat
DDB0347037	E40CED3736EAA83A	320	PANTHER	PTHR19861	WD40 REPEAT PROTEIN SWD2	3	317	   .0E+00	T	18-MAY-13		
DDB0347037	E40CED3736EAA83A	320	PRINTS	PR00320	GPROTEINBRPT	259	274	  3.7E-06	T	18-MAY-13	IPR020472	G-protein beta WD-40 repeat
DDB0347037	E40CED3736EAA83A	320	PRINTS	PR00320	GPROTEINBRPT	127	142	  3.7E-06	T	18-MAY-13	IPR020472	G-protein beta WD-40 repeat
DDB0347041	E352BB066007C4F0	147	SignalP	SignalP-NN(euk)	signal-peptide	0	21		?	18-MAY-13		
DDB0347041	E352BB066007C4F0	147	TMHMM	tmhmm	transmembrane_regions	3	24		?	18-MAY-13		
DDB0347049	3B0BC9AD24664BD9	270	SignalP	SignalP-NN(euk)	signal-peptide	0	22		?	18-MAY-13		
DDB0347049	3B0BC9AD24664BD9	270	TMHMM	tmhmm	transmembrane_regions	4	25		?	18-MAY-13		
DDB0347050	1305B497392E1377	267	SignalP	SignalP-NN(euk)	signal-peptide	0	19		?	18-MAY-13		
DDB0347050	1305B497392E1377	267	TMHMM	tmhmm	transmembrane_regions	4	25		?	18-MAY-13		
DDB0347051	5A9CF11C379FC79D	267	SignalP	SignalP-NN(euk)	signal-peptide	0	19		?	18-MAY-13		
DDB0347051	5A9CF11C379FC79D	267	TMHMM	tmhmm	transmembrane_regions	4	25		?	18-MAY-13		
DDB0347055	B6E66D045AAD2CA2	783	PANTHER	PTHR32052	FAMILY NOT NAMED	0	782		T	18-MAY-13		
DDB0347055	B6E66D045AAD2CA2	783	PANTHER	PTHR32052:SF5	SUBFAMILY NOT NAMED	0	782		T	18-MAY-13		
DDB0347056	850BD8291632DCE9	288	PFAM	PF06454	DUF1084	8	264	  3.2E-17	T	18-MAY-13	IPR009457	Domain of unknown function DUF1084
DDB0347056	850BD8291632DCE9	288	TMHMM	tmhmm	transmembrane_regions	241	262		?	18-MAY-13		
DDB0347056	850BD8291632DCE9	288	TMHMM	tmhmm	transmembrane_regions	206	236		?	18-MAY-13		
DDB0347056	850BD8291632DCE9	288	TMHMM	tmhmm	transmembrane_regions	163	186		?	18-MAY-13		
DDB0347056	850BD8291632DCE9	288	SignalP	SignalP-NN(euk)	signal-peptide	0	29		?	18-MAY-13		
DDB0347056	850BD8291632DCE9	288	TMHMM	tmhmm	transmembrane_regions	9	30		?	18-MAY-13		
DDB0347056	850BD8291632DCE9	288	TMHMM	tmhmm	transmembrane_regions	44	65		?	18-MAY-13		
DDB0347056	850BD8291632DCE9	288	TMHMM	tmhmm	transmembrane_regions	118	139		?	18-MAY-13		
DDB0347056	850BD8291632DCE9	288	TMHMM	tmhmm	transmembrane_regions	83	104		?	18-MAY-13		
DDB0347060	75D96213A49F2ACE	790	PANTHER	PTHR32031	FAMILY NOT NAMED	0	789		T	18-MAY-13		
DDB0347060	75D96213A49F2ACE	790	PANTHER	PTHR32031:SF31	SUBFAMILY NOT NAMED	0	789		T	18-MAY-13		
DDB0347060	75D96213A49F2ACE	790	PFAM	PF00643	zf-B_box	19	62	  8.9E-06	T	18-MAY-13	IPR000315	Zinc finger, B-box
DDB0347060	75D96213A49F2ACE	790	PFAM	PF05725	FNIP	486	529	  3.7E-10	T	18-MAY-13	IPR008615	FNIP
DDB0347060	75D96213A49F2ACE	790	PFAM	PF05725	FNIP	576	616	  1.4E-06	T	18-MAY-13	IPR008615	FNIP
DDB0347060	75D96213A49F2ACE	790	PFAM	PF05725	FNIP	723	763	  2.9E-05	T	18-MAY-13	IPR008615	FNIP
DDB0347060	75D96213A49F2ACE	790	PFAM	PF05725	FNIP	680	721	  3.1E-10	T	18-MAY-13	IPR008615	FNIP
DDB0347060	75D96213A49F2ACE	790	PFAM	PF05725	FNIP	529	562	  2.2E-07	T	18-MAY-13	IPR008615	FNIP
DDB0347060	75D96213A49F2ACE	790	PFAM	PF05725	FNIP	421	457	  1.8E-07	T	18-MAY-13	IPR008615	FNIP
DDB0347064	84532A25888975BA	570	PANTHER	PTHR11660	FAMILY NOT NAMED	40	569		T	18-MAY-13		
DDB0347064	84532A25888975BA	570	PANTHER	PTHR11660:SF3	SUBFAMILY NOT NAMED	40	569		T	18-MAY-13		
DDB0347064	84532A25888975BA	570	TMHMM	tmhmm	transmembrane_regions	97	118		?	18-MAY-13		
DDB0347064	84532A25888975BA	570	TMHMM	tmhmm	transmembrane_regions	177	198		?	18-MAY-13		
DDB0347064	84532A25888975BA	570	TMHMM	tmhmm	transmembrane_regions	369	392		?	18-MAY-13		
DDB0347064	84532A25888975BA	570	TMHMM	tmhmm	transmembrane_regions	438	459		?	18-MAY-13		
DDB0347064	84532A25888975BA	570	TMHMM	tmhmm	transmembrane_regions	536	557		?	18-MAY-13		
DDB0347064	84532A25888975BA	570	SSF	SSF103473	MFS general substrate transporter	0	567	  1.1E-15	T	18-MAY-13	IPR016196	Major facilitator superfamily domain, general substrate transporter
DDB0347064	84532A25888975BA	570	TMHMM	tmhmm	transmembrane_regions	512	531		?	18-MAY-13		
DDB0347064	84532A25888975BA	570	TMHMM	tmhmm	transmembrane_regions	412	433		?	18-MAY-13		
DDB0347064	84532A25888975BA	570	TMHMM	tmhmm	transmembrane_regions	264	285		?	18-MAY-13		
DDB0347064	84532A25888975BA	570	TMHMM	tmhmm	transmembrane_regions	132	153		?	18-MAY-13		
DDB0347064	84532A25888975BA	570	PFAM	PF06963	FPN1	64	547	  9.0E-72	T	18-MAY-13	IPR009716	Ferroporti-1
DDB0347067	17E93301C38D615D	220	SignalP	SignalP-NN(euk)	signal-peptide	0	19		?	18-MAY-13		
DDB0347081	FA4F5E9319186A6A	251	PFAM	PF11912	DUF3430	0	249	  5.8E-28	T	18-MAY-13	IPR021837	Protein of unknown function DUF3430
DDB0347081	FA4F5E9319186A6A	251	SignalP	SignalP-NN(euk)	signal-peptide	0	20		?	18-MAY-13		
DDB0347081	FA4F5E9319186A6A	251	TMHMM	tmhmm	transmembrane_regions	4	20		?	18-MAY-13		
DDB0347083	34E48989DCCB6EC0	766	PANTHER	PTHR32134	FAMILY NOT NAMED	12	607	  5.5E-44	T	18-MAY-13		
DDB0347083	34E48989DCCB6EC0	766	PFAM	PF05725	FNIP	234	277	  1.9E-08	T	18-MAY-13	IPR008615	FNIP
DDB0347083	34E48989DCCB6EC0	766	PFAM	PF05725	FNIP	432	466	  1.6E-04	T	18-MAY-13	IPR008615	FNIP
DDB0347083	34E48989DCCB6EC0	766	SSF	SSF54416	Amine oxidase N-terminal region	180	268	  1.1E-07	T	18-MAY-13	IPR016182	Copper amine oxidase, N-terminal
DDB0347083	34E48989DCCB6EC0	766	PFAM	PF05725	FNIP	566	607	  4.6E-10	T	18-MAY-13	IPR008615	FNIP
DDB0347083	34E48989DCCB6EC0	766	PFAM	PF05725	FNIP	305	351	  3.5E-06	T	18-MAY-13	IPR008615	FNIP
DDB0347083	34E48989DCCB6EC0	766	PFAM	PF05725	FNIP	194	231	  1.9E-04	T	18-MAY-13	IPR008615	FNIP
DDB0347084	9ACCD5587FF3D327	230	GENE3D	G3DSA:1.10.8.10	G3DSA:1.10.8.10	160	221	  1.1E-09	T	18-MAY-13		
DDB0347084	9ACCD5587FF3D327	230	GENE3D	G3DSA:3.90.1530.10	G3DSA:3.90.1530.10	9	159	  2.8E-43	T	18-MAY-13		
DDB0347084	9ACCD5587FF3D327	230	PFAM	PF08857	ParBc_2	11	193	  8.6E-60	T	18-MAY-13	IPR014956	Putative ParB-like nuclease
DDB0347089	2F2E25D617FED003	652	GENE3D	G3DSA:2.30.38.10	G3DSA:2.30.38.10	433	511	  6.3E-09	T	18-MAY-13		
DDB0347089	2F2E25D617FED003	652	PANTHER	PTHR24095	FAMILY NOT NAMED	0	651		T	18-MAY-13		
DDB0347089	2F2E25D617FED003	652	PFAM	PF00501	AMP-binding	94	544	  3.3E-75	T	18-MAY-13	IPR000873	AMP-dependent synthetase/ligase
DDB0347089	2F2E25D617FED003	652	PFAM	PF13193	DUF4009	589	629	  6.1E-09	T	18-MAY-13	IPR025110	Domain of unknown function DUF4009
DDB0347089	2F2E25D617FED003	652	SSF	SSF56801	Acetyl-CoA synthetase-like	1	621	 1.1E-125	T	18-MAY-13		
DDB0347089	2F2E25D617FED003	652	PROSITE	PS00455	AMP_BINDING	255	267		T	18-MAY-13	IPR020845	AMP-binding, conserved site
DDB0347089	2F2E25D617FED003	652	PFAM	PF11930	DUF3448	8	84	  1.2E-19	T	18-MAY-13	IPR024597	Acyl-CoA synthase, domain of unknown function DUF3448
DDB0347089	2F2E25D617FED003	652	PANTHER	PTHR24095:SF6	SUBFAMILY NOT NAMED	0	651		T	18-MAY-13		
DDB0347089	2F2E25D617FED003	652	GENE3D	G3DSA:3.40.50.980	G3DSA:3.40.50.980	260	427	  9.9E-19	T	18-MAY-13		
DDB0347089	2F2E25D617FED003	652	GENE3D	G3DSA:3.30.300.30	G3DSA:3.30.300.30	515	622	  4.7E-18	T	18-MAY-13		
DDB0347089	2F2E25D617FED003	652	GENE3D	G3DSA:3.40.50.980	G3DSA:3.40.50.980	60	260	  4.5E-30	T	18-MAY-13		
DDB0347090	FF7BCFD629677215	993	GENE3D	G3DSA:1.10.510.10	G3DSA:1.10.510.10	745	946	  3.0E-67	T	18-MAY-13		
DDB0347090	FF7BCFD629677215	993	SSF	SSF56112	Protein kinase-like (PK-like)	664	965	  9.4E-86	T	18-MAY-13	IPR011009	Protein kinase-like domain
DDB0347090	FF7BCFD629677215	993	PROFILE	PS51285	AGC_KINASE_CTER	934	992	  8.5E+00	T	18-MAY-13	IPR000961	AGC-kinase, C-terminal
DDB0347090	FF7BCFD629677215	993	PROFILE	PS50011	PROTEIN_KINASE_DOM	678	934	  4.9E+01	T	18-MAY-13	IPR000719	Protein kinase, catalytic domain
DDB0347090	FF7BCFD629677215	993	PROSITE	PS00108	PROTEIN_KINASE_ST	797	810		T	18-MAY-13	IPR008271	Serine/threonine-protein kinase, active site
DDB0347090	FF7BCFD629677215	993	SMART	SM00220	Serine/Threonine protein kinases, catalytic	678	934	 4.3E-101	T	18-MAY-13	IPR002290	Serine/threonine- / dual specificity protein kinase, catalytic  domain
DDB0347090	FF7BCFD629677215	993	GENE3D	G3DSA:3.30.200.20	G3DSA:3.30.200.20	672	745	  4.6E-19	T	18-MAY-13		
DDB0347090	FF7BCFD629677215	993	PANTHER	PTHR24356	SERINE/THREONINE-PROTEIN KINASE	540	972	   .0E+00	T	18-MAY-13		
DDB0347090	FF7BCFD629677215	993	PANTHER	PTHR24356:SF6	PROTEIN KINASE DC1	540	972	   .0E+00	T	18-MAY-13		
DDB0347090	FF7BCFD629677215	993	SMART	SM00219	Tyrosine kinase, catalytic domain	678	928	  7.3E-10	T	18-MAY-13	IPR020635	Tyrosine-protein kinase, catalytic domain
DDB0347090	FF7BCFD629677215	993	PFAM	PF00069	Pkinase	679	934	  2.8E-64	T	18-MAY-13	IPR000719	Protein kinase, catalytic domain
DDB0347093	07C6853A31C5B5F7	1242	GENE3D	G3DSA:3.40.50.150	G3DSA:3.40.50.150	929	931	  1.5E-07	T	18-MAY-13		
DDB0347093	07C6853A31C5B5F7	1242	PFAM	PF09243	Rsm22	623	939	  6.5E-69	T	18-MAY-13	IPR015324	Ribosomal protein Rsm22, bacterial-type
DDB0347093	07C6853A31C5B5F7	1242	SSF	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	182	773	  7.3E-13	T	18-MAY-13		
DDB0347093	07C6853A31C5B5F7	1242	PANTHER	PTHR13184	37S RIBOSOMAL PROTEIN S22, MITOCHONDRIAL	321	1061	   .0E+00	T	18-MAY-13		
DDB0347095	D2F8A93A7796969A	177	SignalP	SignalP-NN(euk)	signal-peptide	0	42		?	18-MAY-13		
DDB0347095	D2F8A93A7796969A	177	TMHMM	tmhmm	transmembrane_regions	28	63		?	18-MAY-13		
DDB0347095	D2F8A93A7796969A	177	TMHMM	tmhmm	transmembrane_regions	72	93		?	18-MAY-13		
DDB0347095	D2F8A93A7796969A	177	TMHMM	tmhmm	transmembrane_regions	106	127		?	18-MAY-13		
DDB0347102	EAE8476FE9FF3C59	487	GENE3D	G3DSA:1.10.167.10	G3DSA:1.10.167.10	82	143	  8.1E-12	T	18-MAY-13		
DDB0347102	EAE8476FE9FF3C59	487	PANTHER	PTHR10845:SF44	REGULATOR OF G-PROTEIN SIGNALING 1	61	143	  1.5E-24	T	18-MAY-13		
DDB0347102	EAE8476FE9FF3C59	487	SMART	SM00315	Regulator of G protein signalling domain	60	433	  2.3E-16	T	18-MAY-13	IPR000342	Regulator of G protein signalling
DDB0347102	EAE8476FE9FF3C59	487	SSF	SSF48097	Regulator of G-protein signaling, RGS	49	433	  9.3E-23	T	18-MAY-13	IPR016137	Regulator of G protein signalling superfamily
DDB0347102	EAE8476FE9FF3C59	487	PROFILE	PS50132	RGS	60	119	  1.3E+01	T	18-MAY-13	IPR000342	Regulator of G protein signalling
DDB0347102	EAE8476FE9FF3C59	487	PFAM	PF00615	RGS	63	144	  3.0E-12	T	18-MAY-13	IPR000342	Regulator of G protein signalling
DDB0347102	EAE8476FE9FF3C59	487	PANTHER	PTHR10845	REGULATOR OF G PROTEIN SIGNALING	61	143	  1.5E-24	T	18-MAY-13		
DDB0347106	B6FC2D42EF4B0E05	509	GENE3D	G3DSA:3.20.20.140	G3DSA:3.20.20.140	140	310	  4.0E-17	T	18-MAY-13		
DDB0347106	B6FC2D42EF4B0E05	509	PANTHER	PTHR30007	PHP DOMAIN PROTEIN	139	206	  1.4E-06	T	18-MAY-13		
DDB0347106	B6FC2D42EF4B0E05	509	PFAM	PF02811	PHP	144	258	  6.2E-11	T	18-MAY-13	IPR004013	PHP, C-terminal
DDB0347106	B6FC2D42EF4B0E05	509	SignalP	SignalP-NN(euk)	signal-peptide	0	95		?	18-MAY-13		
DDB0347106	B6FC2D42EF4B0E05	509	TMHMM	tmhmm	transmembrane_regions	368	387		?	18-MAY-13		
DDB0347106	B6FC2D42EF4B0E05	509	SSF	SSF89550	PHP domain-like	140	351	  2.3E-33	T	18-MAY-13	IPR016195	Polymerase/histidinol phosphatase-like
DDB0347106	B6FC2D42EF4B0E05	509	TMHMM	tmhmm	transmembrane_regions	417	438		?	18-MAY-13		
DDB0347106	B6FC2D42EF4B0E05	509	TMHMM	tmhmm	transmembrane_regions	76	97		?	18-MAY-13		
DDB0347106	B6FC2D42EF4B0E05	509	SMART	SM00481	DNA polymerase alpha chain like domain	142	211	  3.9E-09	T	18-MAY-13	IPR003141	Polymerase/histidinol phosphatase, N-terminal
DDB0347106	B6FC2D42EF4B0E05	509	PANTHER	PTHR30007:SF0	PHP DOMAIN PROTEIN	139	206	  1.4E-06	T	18-MAY-13		
DDB0347107	4C9FF889B600EBE8	333	PFAM	PF11912	DUF3430	0	215	  7.8E-35	T	18-MAY-13	IPR021837	Protein of unknown function DUF3430
DDB0347107	4C9FF889B600EBE8	333	SignalP	SignalP-NN(euk)	signal-peptide	0	19		?	18-MAY-13		
DDB0347115	F636AB4BA258B154	696	PANTHER	PTHR10919	FAMILY NOT NAMED	0	694	   .0E+00	T	18-MAY-13		
DDB0347115	F636AB4BA258B154	696	PANTHER	PTHR10919:SF237	BLR2507 PROTEIN	0	694	   .0E+00	T	18-MAY-13		
DDB0347115	F636AB4BA258B154	696	PFAM	PF05725	FNIP	187	227	  2.2E-05	T	18-MAY-13	IPR008615	FNIP
DDB0347115	F636AB4BA258B154	696	PFAM	PF05725	FNIP	232	273	  1.2E-05	T	18-MAY-13	IPR008615	FNIP
DDB0347117	624B54F2B9323587	231	PFAM	PF11912	DUF3430	0	216	  1.6E-35	T	18-MAY-13	IPR021837	Protein of unknown function DUF3430
DDB0347117	624B54F2B9323587	231	SignalP	SignalP-NN(euk)	signal-peptide	0	20		?	18-MAY-13		
DDB0347118	6B2137BCB68AD02B	188	PFAM	PF11912	DUF3430	0	186	  5.5E-30	T	18-MAY-13	IPR021837	Protein of unknown function DUF3430
DDB0347118	6B2137BCB68AD02B	188	SignalP	SignalP-NN(euk)	signal-peptide	0	17		?	18-MAY-13		
DDB0347126	237055DDB36C8AC6	343	TMHMM	tmhmm	transmembrane_regions	320	341		?	18-MAY-13		
DDB0347131	894D71966FECD725	346	GENE3D	G3DSA:1.20.1050.10	G3DSA:1.20.1050.10	180	302	  2.8E-14	T	18-MAY-13	IPR010987	Glutathione S-transferase, C-terminal-like
DDB0347131	894D71966FECD725	346	PROFILE	PS50405	GST_CTER	183	320	  9.5E+00	T	18-MAY-13	IPR017933	Glutathione S-transferase/chloride channel, C-terminal
DDB0347131	894D71966FECD725	346	SSF	SSF52833	Thioredoxin-like	40	170	  9.6E-15	T	18-MAY-13	IPR012336	Thioredoxin-like fold
DDB0347131	894D71966FECD725	346	SSF	SSF47616	Glutathione S-transferase (GST), C-terminal domain	182	339	  2.8E-20	T	18-MAY-13	IPR010987	Glutathione S-transferase, C-terminal-like
DDB0347131	894D71966FECD725	346	TMHMM	tmhmm	transmembrane_regions	4	23		?	18-MAY-13		
DDB0347131	894D71966FECD725	346	SignalP	SignalP-NN(euk)	signal-peptide	0	21		?	18-MAY-13		
DDB0347131	894D71966FECD725	346	PFAM	PF13409	GST_N_2	66	164	  1.5E-16	T	18-MAY-13		
DDB0347131	894D71966FECD725	346	GENE3D	G3DSA:3.40.30.10	G3DSA:3.40.30.10	43	171	  6.4E-14	T	18-MAY-13	IPR012336	Thioredoxin-like fold
DDB0347131	894D71966FECD725	346	PIRSF	PIRSF015753	Predicted glutathione S-transferase	13	339	 1.3E-101	T	18-MAY-13	IPR016639	Glutathione S-transferase (GST)
DDB0347131	894D71966FECD725	346	PANTHER	PTHR11260	GLUTATHIONE S-TRANSFERASE, GST, SUPERFAMILY, GST DOMAIN CONTAINING	54	345	   .0E+00	T	18-MAY-13		
DDB0347131	894D71966FECD725	346	PANTHER	PTHR11260:SF47	GLUTATHIONE S-TRANSFERASE, N-TERMINAL DOMAIN CONTAINING PROTEIN	54	345	   .0E+00	T	18-MAY-13		
DDB0347134	B0F342D4AD6E8395	165	PANTHER	PTHR10168:SF47	GLUTAREDOXIN	0	161	  1.2E-76	T	18-MAY-13		
DDB0347134	B0F342D4AD6E8395	165	PFAM	PF00462	Glutaredoxin	76	139	  3.2E-13	T	18-MAY-13	IPR002109	Glutaredoxin
DDB0347134	B0F342D4AD6E8395	165	TMHMM	tmhmm	transmembrane_regions	14	35		?	18-MAY-13		
DDB0347134	B0F342D4AD6E8395	165	PANTHER	PTHR10168	GLUTAREDOXIN	0	161	  1.2E-76	T	18-MAY-13		
DDB0347134	B0F342D4AD6E8395	165	GENE3D	G3DSA:3.40.30.10	G3DSA:3.40.30.10	64	164	  3.2E-31	T	18-MAY-13	IPR012336	Thioredoxin-like fold
DDB0347134	B0F342D4AD6E8395	165	PRINTS	PR00160	GLUTAREDOXIN	135	149	  2.4E-09	T	18-MAY-13	IPR014025	Glutaredoxin subgroup
DDB0347134	B0F342D4AD6E8395	165	PRINTS	PR00160	GLUTAREDOXIN	121	135	  2.4E-09	T	18-MAY-13	IPR014025	Glutaredoxin subgroup
DDB0347134	B0F342D4AD6E8395	165	PRINTS	PR00160	GLUTAREDOXIN	75	94	  2.4E-09	T	18-MAY-13	IPR014025	Glutaredoxin subgroup
DDB0347134	B0F342D4AD6E8395	165	SSF	SSF52833	Thioredoxin-like	62	164	  1.7E-25	T	18-MAY-13	IPR012336	Thioredoxin-like fold
DDB0347134	B0F342D4AD6E8395	165	PROFILE	PS51354	GLUTAREDOXIN_2	63	164	  2.3E+01	T	18-MAY-13	IPR002109	Glutaredoxin
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	844	937	  1.9E-06	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	1917	2038	  7.8E-10	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	1282	1355	  1.2E-11	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	1729	1799	  2.4E-09	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2054	2142	  4.3E-12	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2236	2325	  3.8E-15	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.70.130.10	G3DSA:2.70.130.10	508	650	  8.3E-04	T	18-MAY-13		
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.70.130.10	G3DSA:2.70.130.10	359	497	  1.9E-13	T	18-MAY-13		
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.70.130.10	G3DSA:2.70.130.10	200	353	  3.4E-10	T	18-MAY-13		
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.70.130.10	G3DSA:2.70.130.10	39	193	  1.0E-06	T	18-MAY-13		
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2692	2767	  1.8E-10	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2594	2692	  4.3E-08	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0347138	07369E8A34C19DAD	3196	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2517	2594	  1.5E-09	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
